Player,Team,Age,Age_Decimal,Position,Matches,RatingPoints_Avg,Supercoach_Avg,DreamTeamPoints_Avg,CoachesVotes_Total,CoachesVotes_Avg,CoachesVotes_MatchesPolled,BnFVotes_Total,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,KickingEfficiency,HandballEfficiency,KickPercentage,Inside50s,Rebound50s,MetresGained,MetresGainedPerDisposal,Clangers,DisposalsPerClanger,Turnovers,DisposalsPerTurnover,ContestedPossessions,UncontestedPossessions,TotalPossessions,ContestedPossessionRate,Intercepts,GroundBallGets,GroundBallGetsForward50,HardBallGets,LooseBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,GathersFromHitout,CrumbingPossessions,HandballReceives,CentreBounceAttendances,CentreBounceAttendancePercentage,CentreClearances,CentreClearanceRate,StoppageClearances,TotalClearances,Marks,ContestedMarks,MarksInside50,InterceptMarks,MarksOnLead,FreesFor,FreesAgainst,FreesDiff,RuckContests,RuckContestPercentage,Hitouts,HitoutsWinPercentage,HitoutsToAdvantage,HitoutsToAdvantagePercentage,RuckHardBallGets,Tackles,TacklesInside50,ContestDefensiveOneOnOnes,ContestDefensiveLossPercentage,ContestOffensiveOneOnOnes,ContestOffensiveWinPercentage,Goals_Total,Goals_Avg,Behinds,ShotsAtGoal,GoalAssists,GoalAccuracy,ScoreInvolvements,ScoreInvolvementPercentage,ScoreLaunches,xScoreShots,xScorePerShot,xScoreRatingPerShot,xScoreShots_Set,xScorePerShot_Set,xScoreRatingPerShot_Set,xScoreShots_General,xScorePerShot_General,xScoreRatingPerShot_General,KickIns,KickInPercentage,KickInsPlayOnPercentage,Bounces,OnePercenters,PressureActs,PressureActsDefensiveHalf,Spoils
Lachlan McNeil,Western Bulldogs,23,23.32,Gen. Forward,12,8.108,60.833,52.167,0,0,0,0,80.417,6.25,5.667,11.917,65.734,54.667,77.941,52.448,2.083,0.5,180.167,15.119,1.75,6.81,2.417,4.931,6.167,6.333,12.5,49.333,2.5,4.583,1.25,0.818,3.727,4.818,3.727,0.182,2.091,3.909,0,0,0.25,,0.917,1.167,1.667,0.167,0.5,0.25,0,1.167,0.667,0.5,0,0,0,,0,,0,3.5,0.583,0,,0.5,16.667,6,0.5,0.917,1.667,0.583,30,4.25,16.399,0.833,17,3.44,-0.793,6,4.128,-1.628,11,3.064,-0.337,0,0,,0,1.25,14.667,4.5,0.5
Jamarra Ugle-Hagan,Western Bulldogs,22,22.74,Key Forward,22,6.618,63.773,60.364,26,1.182,6,3,83.682,8.5,2.909,11.409,52.988,45.455,75,74.502,2.091,0,242.773,21.279,3.227,3.535,3.364,3.392,5.636,6.227,11.864,47.51,0.591,3.136,1.364,0.857,2.333,5.095,2.714,0.143,1.19,2.667,0,0,0,,0.409,0.409,4.364,1.682,2.636,0.045,0.955,0.773,1.318,-0.545,0.045,0.046,0,0,0,,0,1.455,0.545,0,,2.091,26.087,43,1.955,1.591,4.727,0.318,41.346,5.818,22.145,0.364,99,3.184,-0.416,66,3.586,-0.541,33,2.378,-0.166,0,0,,0,0.773,9.409,0.955,0.545
Cody Weightman,Western Bulldogs,23,23.95,Gen. Forward,17,8.218,67.294,59.706,9,0.529,2,2,77.588,6.824,3.882,10.706,62.088,53.448,77.273,63.736,2.176,0.294,194.706,18.187,2.412,4.439,2.529,4.233,5,6.176,11.176,44.737,1.235,3.235,1.353,0.812,2.375,4,2.5,0,1,2.625,0.471,1.688,0.118,25,0.765,0.882,2.529,0.176,1.176,0.176,0.765,1.353,0.706,0.647,0,0,0,,0,,0,3.529,1.765,0,,0.529,22.222,27,1.588,1,2.882,0.353,55.102,5.059,19.069,0.941,45,3.566,0.1,31,3.788,0.147,14,3.075,-0.003,0,0,,0,1.294,15.118,2.588,0.412
Harvey Gallagher,Western Bulldogs,21,21.26,Midfielder,20,4.695,45.4,53.15,0,0,0,0,74.25,8.15,4.2,12.35,61.134,51.534,79.762,65.992,2.05,0.9,210.75,17.065,3.5,3.529,3.35,3.687,3.6,8.5,12.1,29.752,1.2,2.5,0.65,0.474,2,1.737,1.421,0.421,0.632,5,4.15,14.638,0.55,13.253,1.2,1.75,2.7,0,0.2,0.15,0.15,0.65,1.3,-0.65,0,0,0,,0,,0,3.05,0.6,0.05,100,0.15,0,9,0.45,0.55,1.05,0.2,42.857,3.25,12.77,0.3,20,2.923,0.277,4,3.712,-0.212,16,2.725,0.4,0,0,,0.1,0.95,14.5,6.25,0.5
Ryley Sanders,Western Bulldogs,19,19.94,Mid-Forward,14,6.493,62.929,63.929,0,0,0,1,66.143,6.429,10.071,16.5,72.727,58.889,81.56,38.961,1.5,0.857,160.857,9.749,2.071,7.966,2.571,6.417,5.357,11,16.357,32.751,1.143,4.214,0.929,1.286,2.857,1.929,1.857,0.714,0.857,7.571,8.143,28.148,0.571,7.018,1.857,2.429,2.357,0.071,0.143,0.143,0,0.214,0.5,-0.286,0,0,0,,0,,0,4.643,0.929,0,,0.143,0,0,0,0.143,0.286,0.429,0,3.5,14.162,0.643,4,2.385,-1.885,1,2.546,-2.546,3,2.331,-1.664,0,0,,0.143,0.357,15.429,6.286,0.143
Liam Jones,Western Bulldogs,33,33.84,Key Defender,21,9.629,68.476,50.238,21,1,7,3,96.095,8.762,2.857,11.619,82.787,83.696,80,75.41,0.81,2.81,192.048,16.529,1.952,5.951,1.905,6.1,4.143,7.143,11.286,36.709,7.429,2.095,0,0.65,1.4,4.1,1.95,0,0.55,1.95,0,0,0,,0.095,0.095,5.81,1,0,3.429,0,0.714,0.619,0.095,0,0,0,,0,,0,0.476,0,2.143,31.111,0,,0,0,0.048,0.048,0.048,0,1.667,6.318,1.143,1,3.56,-2.56,1,3.56,-2.56,0,,,0,0,,0,7.476,4.143,3.381,6.714
Tom Liberatore,Western Bulldogs,32,32.62,Midfielder,18,14.356,102.667,86.889,30,1.667,7,10,78,10.556,13.222,23.778,72.196,60,81.933,44.393,3.944,1.889,293.333,12.336,3.778,6.294,3.778,6.294,13.556,10.667,24.222,55.963,2.944,9.778,1.389,4.059,5.529,3.941,3.294,2.412,1.118,7.059,20.333,72.475,2.889,14.208,4.889,7.778,2.778,0.111,0.111,0.056,0.278,1.278,1.611,-0.333,0,0,0,,0,,0,5.556,0.667,0.056,0,0.056,0,4,0.222,0.444,0.778,0.5,28.571,5.444,21.444,1.944,13,2.966,-0.505,3,3.781,0.219,10,2.722,-0.722,0,0,,0.056,1.222,25.778,11,0.167
Adam Treloar,Western Bulldogs,31,31.81,Midfielder,23,15.887,116.304,109.826,77,3.348,12,26,82.826,15.13,16.391,31.522,71.862,54.885,87.533,48,4.522,1.913,409.13,12.979,3.739,8.43,5.087,6.197,11.739,19.435,31.174,37.657,3.174,9.522,1.217,1.773,7.727,4.364,3.773,1.227,1.455,14.318,22.217,80.094,2,9.002,3.783,5.783,3.304,0.13,0.261,0.174,0,0.957,0.87,0.087,0,0,0,,0,,0,4.739,0.609,0.043,100,0.043,100,16,0.696,0.261,1.348,0.565,51.613,6.957,26.756,1.913,30,3.218,0.182,8,4.056,-0.056,22,2.914,0.268,0,0,,0.913,0.609,14.826,6.826,0.217
Jason Johannisen,Western Bulldogs,32,32.14,Gen. Defender,9,8.2,79.222,83.778,0,0,0,0,78.667,15.778,5.889,21.667,78.462,76.056,84.906,72.821,2.667,3.667,363.222,16.764,1.778,12.188,2.667,8.125,3.889,16.111,20,19.444,3.111,3.333,0.222,0.556,2.778,3.333,2.778,0,0.667,8.556,0,0,0.111,,0.333,0.444,6.667,0.111,0,0.444,0,0.333,0.222,0.111,0,0,0,,0,,0,1.222,0.111,0.111,100,0,,0,0,0.111,0.111,0.444,0,3.889,15.766,1.333,1,1.764,-0.764,0,,,1,1.764,-0.764,2.222,22.727,90,0.889,0.889,10.111,7,0.444
Caleb Daniel,Western Bulldogs,28,28.48,Mid-Forward,16,7.1,52.938,52.875,3,0.188,1,0,57.125,7.812,6.188,14,79.464,71.2,89.899,55.804,1.375,1.25,193.188,13.799,1.25,11.2,2.25,6.222,4.375,10.062,14.438,30.303,1.75,3.5,0.688,0.333,3.267,2.467,2.2,0.333,0.867,6.067,0.062,0.223,0.125,100,1.375,1.5,2.812,0,0.125,0.062,0.062,0.438,0.188,0.25,0,0,0,,0,,0,1.938,0.312,0,,0,,2,0.125,0.25,0.438,0.25,28.571,3.125,11.848,0.562,7,2.409,-0.123,2,2.458,-1.458,5,2.389,0.411,0.062,0.69,100,0.562,0.875,10.812,4.688,0.188
Marcus Bontempelli,Western Bulldogs,29,29.1,Midfielder,24,19.079,123.75,105.875,93,3.875,13,19,83.5,13.5,12.25,25.75,67.638,57.099,79.252,52.427,5.542,1.458,433.833,16.848,3.417,7.537,4.458,5.776,13.583,13.458,27.042,50.231,2.875,8.083,2,2.217,5.652,5.348,3.522,1.957,1.652,9.087,21,75.449,2.917,13.889,3.542,6.458,4,0.75,0.917,0.167,0.083,1,0.875,0.125,0.042,0.043,0,0,0,,0,5.417,0.833,0,,0.583,50,32,1.333,0.833,2.417,1.083,55.172,8.167,31.21,2.167,56,3.307,0.443,24,4.128,0.122,32,2.692,0.683,0,0,,0.167,3.75,21.708,7.875,0.833
James Harmes,Western Bulldogs,29,29.23,Mid-Forward,9,8.067,67.667,65.111,10,1.111,2,4,69.444,7.889,7.444,15.333,73.913,76.056,71.642,51.449,1.667,1.333,216.889,14.145,2.111,7.263,2.111,7.263,5.111,10.111,15.222,33.577,1.667,4.111,0.889,1.333,2.778,2.778,2.333,0.333,0.333,5,2.778,10,0.333,12,1.222,1.556,4.111,0.111,0.667,0.444,0.222,0.556,0.778,-0.222,0,0,0,,0,,0,2.778,1,0.111,0,0.556,40,7,0.778,0.222,1.333,0.111,58.333,4.778,18.86,1.222,12,3.291,0.376,7,3.673,0.755,5,2.755,-0.155,0,0,,0.111,1.333,13.333,4.556,0.889
Rory Lobb,Western Bulldogs,31,31.89,Key Defender,16,9.55,71.812,65.25,18,1.125,4,0,90.875,8.438,5.125,13.562,74.194,71.852,78.049,62.212,1.875,1.875,210.875,15.548,1.688,8.037,2.25,6.028,6.062,6.75,12.812,47.317,5.125,2.938,0.312,0.933,2,5.6,2.6,0,0.4,2.333,3,10.762,0.438,14.583,0.188,0.625,5.438,1.75,0.188,2.375,0.25,1.188,0.375,0.812,10.312,10.523,2.938,28.485,0.375,12.766,0.067,2.062,0.312,1.375,13.636,1.062,35.294,5,0.312,0.25,0.562,0.125,55.556,3.312,12.71,1.25,9,3.852,-0.074,5,3.916,0.084,4,3.772,-0.272,0.625,6.711,90,0,3.188,9.688,4.625,2.938
Bailey Williams,Western Bulldogs,27,27.22,Midfielder,24,8.9,76.208,75.667,7,0.292,1,0,84.292,10.5,8.542,19.042,81.182,76.984,86.341,55.142,2.708,2,343.667,18.048,1.875,10.156,3.125,6.093,4.917,14.042,18.958,25.934,3.792,3.917,0.667,0.652,3.391,3.652,2.957,0.304,1.435,7.435,0,0,0.083,,1.083,1.167,5.708,0.208,0.333,0.75,0.042,0.458,0.458,0,0,0,0,,0,,0,2.125,0.292,0.375,22.222,0.042,0,9,0.375,0.125,0.542,0.208,69.231,4.042,15.446,0.792,11,4.137,0.408,8,3.857,0.768,3,4.884,-0.551,0.042,0.461,100,0.167,1.292,11.458,6.292,0.875
Bailey Dale,Western Bulldogs,28,28.44,Gen. Defender,24,13.242,96.708,91.458,46,1.917,8,9,82.333,17.5,7.333,24.833,80.201,77.143,87.5,70.47,2.625,4.792,495.667,19.96,2.542,9.77,3.583,6.93,5.333,15.833,21.167,25.197,5.042,4.458,0.042,0.913,3.696,4.087,3.391,0.174,1.261,8.913,0,0,0.125,,0.792,0.917,6.125,0.208,0.125,1.167,0.042,0.417,0.625,-0.208,0,0,0,,0,,0,1.458,0.083,0.458,45.455,0,,5,0.208,0.292,0.583,0.333,35.714,3.958,15.127,1.417,13,2.775,-0.006,5,2.55,2.45,8,2.916,-1.541,4.25,47.005,93.137,0.625,1.667,10.542,7.083,1.167
Buku Khamis,Western Bulldogs,24,24.77,Key Defender,17,6.041,50.412,43.706,2,0.118,1,0,85.824,6.294,3.529,9.824,86.826,84.112,91.667,64.072,0.529,1.765,115.235,11.731,1.176,8.35,1.529,6.423,2.941,7,9.941,29.586,5.176,1.529,0,0.125,1.438,3,1.562,0,0.5,2.25,0.235,0.826,0,0,0,0,4.588,0.588,0,2.412,0.059,0.588,0.529,0.059,0.706,0.74,0.118,16.667,0,0,0,1.118,0.059,1.941,30.303,0,,1,0.059,0.059,0.118,0,50,2,7.727,1.118,2,3.327,0.173,1,3.446,2.554,1,3.209,-2.209,0.059,0.625,100,0.176,4.824,5.412,4.059,4.059
Willem Drew,Port Adelaide,26,26.24,Midfielder,26,11.642,90.346,83.846,33,1.269,5,0,80.462,10.885,8.462,19.346,68.787,57.597,83.182,56.262,3.808,1.192,297.769,15.392,3.269,5.918,3.769,5.133,8.615,10.885,19.5,44.181,2.231,6.038,0.846,1.56,4.44,3.44,2.6,1.16,1.08,6.6,14.885,55.764,1.385,9.302,2.654,4.038,3.577,0.154,0.154,0.346,0.346,1.115,1.077,0.038,0,0,0,,0,,0,6.115,0.692,0.077,0,0.115,66.667,4,0.154,0.269,0.654,0.423,23.529,5.154,20.647,1.5,15,2.587,-0.654,5,3.231,-0.431,10,2.265,-0.765,0,0,,0.038,1.462,22.846,10.808,0.385
Connor Rozee,Port Adelaide,24,24.93,Midfielder,23,11.67,96.565,95.739,41,1.783,8,12,80.609,14.565,9.043,23.609,68.877,60.299,82.692,61.694,4.696,1.391,376.174,15.934,3.304,7.145,4.217,5.598,8.087,14.087,22.174,36.471,2.13,5.435,0.783,1.227,4.227,3,2.682,1.636,1,8.909,16.304,61.983,1.739,10.667,2.652,4.391,4.261,0,0.391,0.087,0.304,1.174,0.783,0.391,0,0,0,,0,,0,4.435,0.696,0.043,0,0.043,100,15,0.652,0.696,1.696,0.304,38.462,5.913,23.57,1.087,38,2.734,0.056,15,3.209,-0.742,23,2.424,0.576,0,0,,0.478,1.174,20.13,8.913,0.696
Esava Ratugolea,Port Adelaide,26,26.43,Key Defender,23,6.974,56.87,46.652,4,0.174,1,0,88.696,6.087,3.478,9.565,78.636,73.571,87.5,63.636,1.043,1.739,134.174,14.027,2.087,4.583,2.087,4.583,4.826,4.652,9.478,50.917,4,2.652,0.522,1,1.682,4.318,2.409,0.091,0.682,0.909,0.217,0.806,0.043,20,0.261,0.304,4.652,1.043,0.478,1.652,0.435,0.913,1.043,-0.13,0.304,0.324,0.174,57.143,0.087,50,0,2.043,0.522,1.435,27.273,1.13,46.154,4,0.174,0.304,0.609,0.087,28.571,2.087,8.304,0.652,13,3.233,-0.849,11,3.331,-0.603,2,2.698,-2.198,0,0,,0,4.913,6.739,3.696,4.565
Kane Farrell,Port Adelaide,25,25.79,Gen. Defender,22,9.605,82.591,78.364,7,0.318,2,1,79.409,14.636,4.636,19.273,82.311,81.677,84.314,75.943,3.045,4.5,499.455,25.915,2.182,8.833,3.682,5.235,3.591,12.091,15.682,22.899,3.5,2.818,0.091,0.429,2.524,2.524,2.19,0.19,1,6.857,0,0,0.136,,0.864,1,4.955,0.045,0.136,0.909,0.091,0.591,0.773,-0.182,0,0,0,,0,,0,2.545,0.045,0.545,25,0,,6,0.273,0.227,0.636,0.227,42.857,3.909,15.495,1.273,13,2.52,0.557,4,2.822,1.928,9,2.386,-0.052,3.864,37.946,96.471,1.136,2,11.182,8.091,1.364
Brandon Zerk-Thatcher,Port Adelaide,26,26.35,Key Defender,26,7.396,62.808,49.962,12,0.462,4,0,93,7.385,3.577,10.962,78.596,74.479,87.097,67.368,0.615,2.154,158.731,14.481,1.577,6.951,1.885,5.816,4.346,6.577,10.923,39.789,6.154,2.846,0,0.64,2.12,4.04,2.6,0,0.76,1.72,0,0,0,,0.192,0.192,5.231,0.731,0,2.154,0.038,0.731,0.538,0.192,0,0,0,,0,,0,1.462,0,2.538,31.818,0,,0,0,0,0,0.038,,1.962,7.858,1.115,0,,,0,,,0,,,0,0,,0.038,4.769,6.692,5.423,4.231
Jed McEntee,Port Adelaide,23,23.87,Gen. Forward,14,3.779,37.286,34.071,0,0,0,0,69.071,3.5,3.643,7.143,73,61.224,84.314,49,1.214,0.071,88.571,12.4,1.5,4.762,1.786,4,2.857,4.357,7.214,39.604,0.714,2.643,1,1.214,1.429,2.571,2.357,0,1.357,2.143,0,0,0.071,,0.071,0.143,1.357,0,0.5,0,0,0.143,0.786,-0.643,0,0,0,,0,,0,2.786,1.286,0,,0.214,0,7,0.5,0.286,0.786,0.214,63.636,2.286,9.44,0.214,11,3.614,0.568,5,4.221,-0.221,6,3.108,1.225,0,0,,0,0.571,14,2.643,0.5
Todd Marshall,Port Adelaide,26,26.23,Key Forward,19,5.447,53.789,52.737,9,0.474,2,4,70.737,7.158,1.947,9.105,58.96,51.471,86.486,78.613,2.053,0.158,188.632,20.717,2,4.553,2.316,3.932,2.842,6.211,9.053,31.395,0.526,1.316,0.684,0.316,1,2.789,1.263,0,0.526,1.474,0.053,0.198,0,0,0.053,0.053,4.789,0.737,2.579,0.053,1.211,0.632,0.526,0.105,0.947,1.042,0.263,27.778,0.105,40,0,1.526,0.737,0,,1.789,23.529,21,1.105,0.947,2.632,0.737,42,4.947,20.172,0.316,50,2.927,-0.047,46,2.908,0.158,4,3.144,-2.394,0,0,,0,1.263,7.053,1.632,0.789
Jackson Mead,Port Adelaide,23,23.25,Mid-Forward,26,7.558,57.962,57.231,0,0,0,0,71.731,7.769,6.269,14.038,68.493,57.921,81.595,55.342,2.654,0.923,213.115,15.181,2.154,6.518,2.923,4.803,4.769,9.269,14.038,33.973,1.423,3.577,0.731,0.6,3.04,3.16,2.6,0.44,1.08,5.52,4.808,18.012,0.346,7.2,1.154,1.5,2.962,0.115,0.308,0.038,0.192,0.577,0.5,0.077,0,0,0,,0,,0,2.962,0.538,0.115,66.667,0.115,0,6,0.231,0.192,0.769,0.538,30,3.846,15.408,0.731,19,2.817,-0.659,7,3.29,-2.862,12,2.541,0.626,0,0,,0.192,0.577,16.923,6.5,0.231
Zak Butters,Port Adelaide,24,24.31,Midfielder,26,15.581,112.923,100.5,78,3,15,29,77.769,14.231,12.885,27.115,71.631,64.054,80,52.482,4.577,1.462,417.577,15.4,3.5,7.747,3.962,6.845,10.462,16.846,27.308,38.31,2.846,7.154,1.231,1.48,5.4,3.92,3.24,1.88,1.28,10.2,17.577,65.85,2.077,11.816,2.808,4.885,4.731,0,0.192,0.231,0.423,1.346,1.154,0.192,0,0,0,,0,,0,4.115,0.615,0.038,100,0.038,0,13,0.5,0.5,1.269,0.538,39.394,6.923,27.735,1.423,27,2.711,0.363,6,3.346,0.821,21,2.529,0.232,0,0,,2.346,1.192,16.692,7.538,0.346
Miles Bergman,Port Adelaide,23,23.2,Gen. Defender,26,9.258,76.192,73.308,5,0.192,2,0,84.577,10.769,4.923,15.692,77.941,74.643,85.156,68.627,2.731,3.077,375.308,23.917,2.077,7.556,3.154,4.976,5.115,10.577,15.692,32.598,4.5,3.423,0.115,1.04,2.36,4,2.68,0.28,0.72,3.92,0.385,1.441,0.115,30,0.462,0.577,6.5,0.692,0.154,1.231,0.423,0.731,0.577,0.154,0,0,0,,0,,0,2.846,0.308,1.346,28.571,0.077,100,4,0.154,0.346,0.692,0,22.222,3.269,13.097,0.731,18,2.222,-0.388,8,2.032,-0.907,10,2.373,0.027,0.077,0.749,100,0.308,1.923,11.769,7.692,1.577
Lachie Jones,Port Adelaide,22,22.72,Gen. Defender,21,7.138,52.286,43.619,0,0,0,0,68.857,5.762,4.905,10.667,79.464,78.512,80.583,54.018,1.048,1.81,164.667,15.438,1.952,5.463,1.857,5.744,4.524,6.476,11,41.126,4.714,3.381,0.048,0.75,2.7,3.9,2.9,0,0.95,2.95,0,0,0.095,,0.333,0.429,3.238,0.286,0,1,0,0.667,0.429,0.238,0,0,0,,0,,0,1.857,0.095,0.905,31.579,0,,0,0,0,0.048,0.095,0,1.762,7.143,0.714,1,3.758,-3.758,0,,,1,3.758,-3.758,0.048,0.481,100,0,2.571,9.095,6.714,2
Jason Horne-Francis,Port Adelaide,21,21.52,Mid-Forward,24,12.033,98.167,87.625,75,3.125,12,19,79.458,15.542,6.208,21.75,66.284,60.054,81.879,71.456,4.833,0.917,374.458,17.216,3.958,5.495,4.208,5.168,10.5,10.75,21.25,49.412,2,6.208,0.792,1.609,4.696,3.783,2.652,2.087,1.217,6.043,14.25,54.2,2.5,17.544,3.25,5.75,4.417,0.542,0.875,0.375,0.5,1.875,2,-0.125,0,0,0,,0,,0,2.958,0.708,0.083,50,0.583,42.857,27,1.125,0.875,2.667,0.917,42.188,7.208,29.174,2,60,3.131,-0.281,29,3.663,-0.249,31,2.632,-0.31,0,0,,1.167,0.792,15.083,4.917,0.25
Francis Evans,Port Adelaide,23,23.35,Gen. Forward,17,4.388,39.412,38.647,0,0,0,0,54.294,5.059,2.588,7.647,60,52.326,75,66.154,1.529,0.118,138.882,18.162,1.529,5,2,3.824,3.471,4.412,7.882,44.03,0.824,2.353,1.471,0.375,1.875,2.875,1.938,0,0.688,2.062,0,0,0.059,,0.294,0.353,2.059,0.294,0.412,0.059,0.176,0.647,0.588,0.059,0,0,0,,0,,0,2.412,1.118,0.059,100,0.588,30,9,0.529,0.412,1.118,0.294,47.368,3,11.751,0.471,15,3.35,-0.15,7,3.381,0.476,8,3.323,-0.698,0,0,,0,0.529,10,3.176,0.235
Travis Boak,Port Adelaide,36,36.41,Midfielder,23,9.196,78.435,73.957,9,0.391,4,0,77.957,10.783,7.435,18.217,73.508,65.726,84.795,59.189,3.826,1.217,304.435,16.711,2.217,8.216,2.957,6.162,5.391,13.043,18.435,29.245,2.696,4.391,0.783,0.545,3.909,3.455,2.909,0.409,1.045,6.727,0.478,1.827,0.087,18.182,1.304,1.391,5,0.174,0.217,0.435,0.261,0.391,0.783,-0.391,0,0,0,,0,,0,2.913,0.783,0.261,33.333,0.13,33.333,5,0.217,0.739,1.043,0.783,20.833,5,19.692,1.087,23,2.798,-1.015,5,3.117,-2.317,18,2.709,-0.654,0,0,,0.174,1.261,14.609,6.348,0.957
Charlie Dixon,Port Adelaide,34,34.27,Key Forward,18,8.683,71.944,56.778,13,0.722,3,3,83.333,5.667,4.722,10.389,61.497,51.961,72.941,54.545,1.111,0.056,117.556,11.316,2.444,4.25,2.389,4.349,7.111,3.556,10.667,66.667,0.778,3.333,1.556,1.471,1.765,5.471,2.412,0,0.647,1.176,2.5,9.298,0.389,15.556,0.611,1,3.556,1.833,2.167,0.222,0.444,1.056,0.889,0.167,14.833,15.855,6.5,43.82,1.944,29.915,0.471,1.444,0.778,0.167,33.333,4.056,30.137,24,1.333,1,2.667,0.5,50,5.111,19.742,1.333,47,3.675,-0.249,42,3.752,-0.228,5,3.029,-0.429,0,0,,0,2.167,8.556,2,1.5
Ollie Wines,Port Adelaide,30,30.23,Midfielder,25,11.28,98.12,90.32,40,1.6,8,11,70.12,10.04,13.48,23.52,68.878,51.793,81.602,42.687,3.04,1.2,271.64,11.549,2.6,9.046,3.84,6.125,11.52,11.8,23.32,49.4,3,8.36,0.84,3.083,5.208,4.958,4.333,1.875,1.792,7.042,15.08,56.437,1.92,12.732,3.04,4.96,4.12,0.2,0.4,0.32,0.36,0.96,0.52,0.44,1.68,1.813,0.36,21.429,0.12,33.333,0,4.76,0.68,0.08,100,0.12,66.667,7,0.28,0.4,0.96,0.28,29.167,5.64,22.632,1.24,24,2.636,-0.469,12,2.976,-0.226,12,2.295,-0.712,0,0,,0.04,1.12,18,8.64,0.32
Aliir Aliir,Port Adelaide,30,30.32,Key Defender,25,9.132,76.48,61.48,16,0.64,6,0,95,10.84,3.44,14.28,79.552,78.967,81.395,75.91,0.68,3.36,236.4,16.555,2.96,4.824,2.76,5.174,5.72,8.4,14.12,40.51,7.76,3.56,0,0.5,3.167,5.667,3.458,0,1,2.875,0,0,0,,0.2,0.2,6.44,1.32,0,3,0,0.8,1.16,-0.36,0,0,0,,0,,0,1.36,0,2.48,29.032,0.04,0,0,0,0,0,0.04,,2.08,8.307,0.88,0,,,0,,,0,,,0.04,0.383,0,0.2,4.76,6.48,5.28,4.2
Willie Rioli,Port Adelaide,29,29.57,Gen. Forward,20,8.145,62.05,53.15,6,0.3,2,0,83.15,7.45,2.15,9.6,61.979,57.047,79.07,77.604,1.5,0.15,164.05,17.089,2.35,4.085,1.95,4.923,3.95,5.4,9.35,42.246,0.85,2.8,1.7,0.474,2.263,3.211,2.316,0.105,0.789,2.211,0,0,0,,0.55,0.55,2.2,0.2,1.2,0.05,0.55,0.65,1.15,-0.5,0,0,0,,0,,0,2.95,1.8,0,,0.85,29.412,33,1.65,1,3.05,0.65,54.098,4.9,19.103,0.55,58,3.258,0.276,20,3.802,0.398,38,2.972,0.212,0,0,,0.05,1.25,12.05,2.55,0.5
Jeremy Finlayson,Port Adelaide,28,28.89,Key Forward,12,6.708,56.75,56.833,0,0,0,0,77.167,8.5,3.75,12.25,55.782,49.02,71.111,69.388,2.25,0.25,229.5,18.735,3.25,3.769,3.417,3.585,5,7.333,12.333,40.541,0.833,3.5,1.25,1.083,2.417,3,2.167,0,0.667,3.417,4.833,16.91,0.583,12.069,0.917,1.5,3.417,0.417,1.333,0.167,0.667,0.417,1.083,-0.667,13.167,14.684,3,22.785,1.083,36.111,0.333,1.5,0.333,0,,1.667,30,12,1,1.417,3,0.667,33.333,5.167,19.683,0.75,36,2.807,-0.335,17,3.057,-1.175,19,2.583,0.417,0,0,,0.333,1.333,7.083,1.667,0.583
Darcy Byrne-Jones,Port Adelaide,29,29.27,Gen. Forward,26,8.45,63.385,55.962,3,0.115,1,0,78.038,7.538,3.731,11.269,65.87,58.673,80.412,66.894,2.192,0.346,197.846,17.556,1.885,5.98,2.385,4.726,4.269,6.692,10.962,38.947,1.808,3.462,1.423,0.68,2.64,3.4,2.84,0,1.04,3.44,0,0,0.115,,0.385,0.5,2.538,0.154,0.615,0.231,0.192,0.692,0.462,0.231,0,0,0,,0,,0,2.962,1.231,0.154,25,0.577,26.667,28,1.077,0.654,2.077,0.962,51.852,4.615,18.49,0.577,51,3.148,0.224,16,3.209,0.104,35,3.12,0.28,0,0,,0.115,1.346,18.462,4.731,0.808
Ryan Burton,Port Adelaide,27,27.91,Gen. Defender,15,8.06,74.467,68.667,4,0.267,1,0,82.067,13.8,4.067,17.867,75.373,77.295,68.852,77.239,2.467,4.133,453.6,25.388,2.333,7.657,3.2,5.583,3.267,10.667,13.933,23.445,3.333,2.467,0,0.286,2.286,2.214,1.714,0.071,0.571,5.571,0,0,0,,0.667,0.667,4.4,0.2,0,0.933,0.133,0.533,0.733,-0.2,0,0,0,,0,,0,1.533,0.133,0.733,18.182,0.133,50,3,0.2,0.267,0.533,0.267,37.5,3.133,12.668,1,7,2.129,0.871,0,,,7,2.129,0.871,3.933,37.342,96.61,0.067,1.667,12.2,8.333,1.2
Dan Houston,Port Adelaide,27,27.63,Gen. Defender,22,13.909,106.818,94,26,1.182,6,4,84.091,16.727,6.318,23.045,82.051,81.522,83.453,72.584,3.5,5.091,488.136,21.181,2.318,9.941,3.318,6.945,5.682,13.591,19.273,29.481,5.318,4.045,0.182,0.81,3.238,3.905,2.762,0.19,0.857,8.095,0,0,0.364,,1.045,1.409,5.364,0.545,0.136,1.636,0,0.909,0.636,0.273,0,0,0,,0,,0,3.5,0.136,0.409,22.222,0,,7,0.318,0.182,0.682,0.409,46.667,4.909,18.981,2.091,15,2.455,0.611,3,3.041,0.959,12,2.309,0.524,3.636,36.364,96.25,0.136,1.818,13.273,9.136,1.318
